שם תחנה,תאריך,שעה- LST,כמות גשם(מ"מ)
נווה יער                                          ,03-12-2019,17:50,0.0
נווה יער                                          ,03-12-2019,18:00,0.0
נווה יער                                          ,03-12-2019,18:10,0.0
נווה יער                                          ,03-12-2019,18:20,0.0
נווה יער                                          ,03-12-2019,18:30,0.0
נווה יער                                          ,03-12-2019,18:40,0.0
נווה יער                                          ,03-12-2019,18:50,0.0
נווה יער                                          ,03-12-2019,19:00,0.0
נווה יער                                          ,03-12-2019,19:10,0.0
נווה יער                                          ,03-12-2019,19:20,0.0
נווה יער                                          ,03-12-2019,19:30,0.0
נווה יער                                          ,03-12-2019,19:40,0.0
